,Datetime,Text,user,retweets
31,2020-02-21 02:15:44+00:00,Una pregunta en serio: Que tan malo es Marlon de Jesus? Es mas malo que el corona virus,juancamen07660,0
32,2020-02-21 02:13:15+00:00,How can a TSA worker tell a Asian person get their Corona virus out of here. This ain't right what kind worker's do you have there. Someone should get this person fire. @TSA @JFKairport @CBSNews @PIX11News @fox5ny @ronnychieng,KatBabez,1
33,2020-02-21 00:32:09+00:00,someone just said it smell like coronavirus....i need to get home,Hogg_warts,0
34,2020-02-21 00:05:55+00:00,Texas-based company has reportedly created a coronavirus vaccine https://nypost.com/2020/02/20/texas-based-company-has-reportedly-created-a-coronavirus-vaccine/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost,Gadea,0
0,2020-02-22 22:45:06+00:00,we all just need to be in our own bubble. #CoronaVirus #IDontWantToGoOutside #unbelieveable,tiffybabyyyyyy,0
1,2020-02-22 22:30:11+00:00,"Things I’ve heard in New York today: “You’ve never been with an ice hockey player, babe.” “Buy my mix tape now, |}!+€#!” “I don’t wanna get coronavirus from weed world”",ridin4002,0
2,2020-02-22 22:11:34+00:00,CoronaVirus: What Type of Mask Should You Get to Protect Against it? (N9... https://youtu.be/Ihd9PS7bZV4 via @YouTube,ameise212,0
3,2020-02-22 19:59:34+00:00,"Did anybody else see that coronavirus outbreak came from this animal? I saw it a while back but not since. Just to be safe, let’s leave this exotic creature the EFF alone! We have chicken, for crying out loud! Stop eating wild animals! ",PamKeithFL,6
4,2020-02-22 18:27:22+00:00,I see me lol I wish I can go and dance with you again but I'm so sick no Corona virus though! Lol have a wonderful show ,MeagenGwen89,0
5,2020-02-22 18:09:37+00:00,Who the hell eats fucking bats besides Ozzy? That’s where the coronavirus comes from?,tohcreative,0
6,2020-02-22 17:52:42+00:00,"Canal Street. After the coronavirus news breaking out, its been very quiet in manhattan, especially chinatown. Lost of businesses closing, restaurants went down to 80%. Its sad but we cannot change people’s minds in… https://www.instagram.com/p/B84NMN7B4H8/?igshid=ohizbw61d1w9",free_bunny86,0
7,2020-02-22 17:11:04+00:00,The Corona Virus. The Human Being anti-virus Mother Nature called for.,knickanator,0
8,2020-02-22 16:01:43+00:00,‘People are scared’: New York City’s Chinatown takes hit over coronavirus fears ,raysakamoto,0
9,2020-02-22 15:27:43+00:00,So last night my Aunt was afraid cuz she don't want to go to Chinese restaurant because of the coronavirus but they live in the U.S. over 40 years before The Virus Starts since years later jeeez!!!!,StevenGomez247,0
10,2020-02-22 14:50:29+00:00,"The Diamond Princess cruise ship, where at least 634 people caught the coronavirus, is setting sail again in April. Here's how it's being cleaned. https://www.businessinsider.com/coronavirus-struck-cruise-ship-is-being-cleaned-before-next-trip-2020-2?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter via @Hilarx",emily_cohn,1
11,2020-02-22 14:44:59+00:00,“Samsung Electronics confirms coronavirus case at phone factory complex in S. Korea” Unfortunately the much dreaded nonlinear cost of global supply chain disruption is picking up pace. Monday could be ugly.. ,stevehouf,0
12,2020-02-22 13:58:54+00:00,"Excellent @benjaminwittes conversation with Lisa Monaco &amp; Sophia Yan re corona virus, China &amp; U.S. government responses &amp; structures, etc. — listen. ",JohnQBarrett,16
13,2020-02-22 13:04:53+00:00,This is the scariest trend I’ve seen in 2020. #coronavirus ,sumansnag,235
14,2020-02-22 10:26:10+00:00,Are you talking about diplomatic coronavirus with North Korea zeroing in no infectious report and Russia billions cloud based in global businesses with 0 traces no congress is fighting that Colonization mood swings to me is government infirmity election is just a rehabilitation,EnochWarmann,0
15,2020-02-22 05:45:18+00:00,Better clean up the #coronavirus or more international conferences along with the @Olympics are at risk. @WHO #Olympics2020 @TuckerCarlson @ChrisCuomo,SovAdjEast,0
16,2020-02-22 05:37:49+00:00,"Everyone is out having fun, traveling, and I'm sick with a bad cold don't worry I don't have Corona virus lol",MeagenGwen89,0
17,2020-02-22 03:46:34+00:00,"had dinner with Chinese national in Midtown NYC (lawyer) she said #coronavirus has infected 3.0 million and killed closer to 250,000 and their government is lying. ",caetuscap,179
18,2020-02-22 02:14:49+00:00,Criminal. RT @atrupar: The Trump administration overruled the Centers for Disease Control and flew 14-coronavirus infected passengers in a plane from Japan back to the United States with more than 300 uninfected people ,Kristie_Gordon,0
19,2020-02-22 01:09:44+00:00,Coronavirus: How COVID-19 shut down the tech industry ,ElBaulDeLurodAA,0
20,2020-02-22 19:27:36+00:00," A ver si le pasan la voz a Vizcarra, que el #coronavirus no está muy lejos. @JulianaOxenford @JaimeChincha @PBODigital @KikeBravoPrado @kikesitov67",Pedroluise,0
21,2020-02-22 16:33:13+00:00,"Questi sono i numeri che bisogna guardare, tutto il resto è futile allarmismo. #coronavirus ",Salva84,0
22,2020-02-22 16:31:56+00:00,Ahora imagina el «Coronavirus» en Perú. Qué se está haciendo para contenerlo? ,Pedroluise,0
23,2020-02-22 03:42:29+00:00,Time to keep my ass indoors and use up all my time off. Too bad I don’t haven’t earned any yet. #fml #coronavirus pic.twitter.com/ywIytKv2FH,Maheer_K,0
0,2020-02-23 23:47:35+00:00,Not really sure if this is is good or bad. Or just... ambiguous. Probably bad. #CoVid19 #coronavirus #graffiti #Remix cc @doctorow @m_older @ramez @GreatDismal @jerrysaltz @rawsin_ @aram,djspooky,10
1,2020-02-23 23:12:24+00:00,Said so much about cultural value ... just so sad that the society is dealing with the Coronavirus... ,jackpchan,0
2,2020-02-23 20:33:47+00:00,"The fact that people are still racist in the 21st century, and with recent news of racism being directed at Chinese people due to the coronavirus, shows how stupid humans are. This is precisely why humans are inevitably going to destroy themselves...",dlangshk,0
3,2020-02-23 18:52:55+00:00,Why would anyone want to cut the CDC especially in the light of the coronavirus and other viruses of yesteryear returning because of melting ice?! ,TheRealWize,0
4,2020-02-23 16:22:38+00:00,"With the news of the #Coronavirus spreading into Italy &amp; causing lockdowns throughout the North, wealthy Americans will soon start to question their Summer travel plans to Europe. Those same wealthy Americans are CEOs, CFOs, and bankers that pull the strings on the U.S. economy.",MattyB,1
5,2020-02-23 16:03:04+00:00,Wow now he will need help from that deadly virus disease coronavirus. Because is not easy to deal with death. God bless him and all those people who are infected with that deadly virus disease coronavirus Amen. ,IsraelRoseMarr1,0
6,2020-02-23 15:56:38+00:00,We should close our borders until this CoronaVirus is under control.,knickanator,0
7,2020-02-23 15:36:57+00:00,"Okay, when I want to have a proper discussion about the coronavirus I do not want some fight to break out and receive death threats, seriously some of you are really stupid. Stop trying to fight the internet and me, I’m not your enemy here.",_NEweather,1
8,2020-02-23 15:24:59+00:00,"Afaik the only thing reported was that she had a high fever and was rushed to hospital, no? Coronavirus threat is very real but we have to be better with the dialogue surrounding this stuff ",AsherIsHere_,0
9,2020-02-23 14:56:16+00:00,Nicely done. Finally someone is doing the right thing. And try to keep away from they people. that deadly virus disease coronavirus. And yes keep all school close until everything is clear. And there's a cure for that disease coronavirus. God bless us all around the country. ,IsraelRoseMarr1,0
10,2020-02-23 14:20:02+00:00,"The global reach of the #coronavirus outbreak continues to spread. South Korea say it is raising its national threat level to “red alert,” after 169 new cases were confirmed; the number of infections in Italy spiked to 132, the largest number outside Asia. ",GSarafan,2
11,2020-02-23 13:45:25+00:00,"Anyway, in my opinion, a lot of people use the mask because they know they're ugly. #coronavirus #coronavirususa #Usa2020",paons9193,0
12,2020-02-23 08:14:32+00:00,#Japan still insists on being able to host 2020 Olympic Games? - That seems more than a bit irresponsible. It shouldn't be their call! #Olympics #CoronaVirus ,Lin_ling_88,0
13,2020-02-23 05:08:55+00:00,"Or imagine the state propaganda use of the Love in a Time of Corona Virus story: Distraction. As citizens increasingly speak out against the state response to the outbreak, disseminating a story like this could help with morale: lesson the sting of quarantine. Love wins. 6/7",leesean,0
14,2020-02-23 05:08:55+00:00,Imagine now that this corona virus fake news story isn’t just a design school class exercise. How would an actual fake news purveyor or propagandist benefit from spreading a story like this? Clickbait: a touching story that a content farm could monetize for ad impressions. 5/7,leesean,0
15,2020-02-23 05:08:55+00:00,The love story in a time of #coronavirus works because we want to believe in the power of love in a time of hardship. The story resonates even when we know it’s fiction. It functions as a kind of urban legend: hard to fact check and hard to disprove. Why deploy this story? 4/7,leesean,0
16,2020-02-23 02:42:15+00:00,"But it’s not a human coronavirus, it started with bats.",_NEweather,1
17,2020-02-23 02:41:24+00:00,"I’m tired of seeing this chart because it does not represent the type of people infected and where. This is mostly China, but globally included. So yes, people in China die. Rate of infection drops. Big surprise wow #coronavirus #wuhanlab",_NEweather,1
18,2020-02-23 01:55:39+00:00,TFW when you’re literally the only non white person on a flight to dublin and struggling to hold in a sneeze because everyone will think you have corona virus – at JFK Runways,comelypotato,0
19,2020-02-23 00:37:36+00:00,Kk would rather catch the coronavirus than go back to work on Monday ,elizabethappese,0
20,2020-02-23 23:20:33+00:00,people from my college are literally in northern Italy rn and they can stay there do not bring the coronavirus back with you,candorandstyle,0
21,2020-02-23 23:18:56+00:00, this nigga a real life internet troll. He stayin in his house and talkin his shit. #WilderFury2 #msnbcmeltdown #SeductiveSunday #coronavirus pic.twitter.com/uJ22sKoKJN,NYSGang,0
22,2020-02-23 22:21:03+00:00,Just heard that people I hear that Democrats in the military and State Dept are intentionally transporting and allowing people infected with the Coronavirus into the US to blame Trump. I think the President should go public and call them out.,kevinjbrown65,0
23,2020-02-23 22:02:09+00:00,Australian coronavirus vaccine goes into test production ,blondemommy72,1
24,2020-02-23 19:26:53+00:00,This is f%kin nuts Flying coronavirus class: Photos of American Diamond Princess passengers' flight from hell https://nypost.com/2020/02/22/flying-coronavirus-class-photos-of-americans-flight-from-hell/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost,JSeibContreras,0
25,2020-02-23 18:25:40+00:00,"Coronavirus did not originate in Wuhan seafood market, scientists say https://www.scmp.com/news/china/science/article/3051981/coronavirus-did-not-originate-wuhan-seafood-market-chinese via @SCMPNews",GormoExJourno,1
26,2020-02-23 18:01:38+00:00,"""I see coronavirus coming on your way"" she said...",NachoOliveras,0
27,2020-02-23 17:31:06+00:00,Coronavirus Prank (Darius DK) https://youtu.be/LpsIGf8CwxM via @YouTube I had a lot of fun with this prank ,Darius_DK,0
28,2020-02-23 16:46:57+00:00,If the Corona Virus was purposely released to cause havoc &amp; economic collapse in China. It would likely been done by a player who could profit from buying all the private businesses going under. A communist plot to own all business? #coronavirus ,Garvey_Rich,0
29,2020-02-23 15:38:08+00:00,Disaster preparedness expert believes coronavirus outbreak is on verge of pandemic ,PatriciaRoblin,0
30,2020-02-23 15:30:23+00:00,"Not to freak you out, but this coronavirus won't be the last one. In fact, its very name, Covid-19, is a template. That number at the end is an implicit recognition that the world will probably be dealing with higher numbers in the coming years:",AlexMeskouris,0
31,2020-02-23 15:00:34+00:00,"Since the coronavirus outbreak is at large and Korea is one of the highest countries with people that have it, i wonder what will happen to the korean concerts",meiwithluv,0
32,2020-02-23 13:41:44+00:00,A great article detailing the Trump adminstration's response and lack thereof to the coronavirus outbreak https://politi.co/32eVO5n via @politico,stevehouf,0
33,2020-02-23 13:28:26+00:00,"This is crazy, we don’t want a Coronavirus outbreak in the United States @DHSgov @NIH @CDCgov @WHO @HHSGov @realDonaldTrump @BernieSanders @ewarren @JoeBiden @PeteButtigieg",GoldBoy108,0
34,2020-02-23 11:38:39+00:00,Coronavirus Spreads as New Cases Double in South Korea ,DeborahDenno,0
35,2020-02-23 11:37:20+00:00,‘We’re in a Petri Dish’: How a Coronavirus Ravaged a Cruise Ship ,DeborahDenno,0
36,2020-02-23 09:45:22+00:00,"Italy, S. Korea, Iran, Singapore Epic centers of 2nd-wave #coronaVirus_pandemic",Lin_ling_88,0
37,2020-02-23 07:02:51+00:00,"Hopefully the difference between the Cultural Revolution and now is that it will be video archived and shown to the world who will stop purchasing from China, which will force China to learn compassion or to stop filming their violent treatment of their own people #coronavirus ",Garvey_Rich,0
38,2020-02-23 05:12:58+00:00, just heard a psychiatric hospital was involved in the Coronavirus “problem” @International Criminal Court https://www.instagram.com/p/B85axKUAKFJ/?igshid=xsm027zqk1ez,Koolholio,0
39,2020-02-23 03:37:46+00:00,Love that I have to drive to Oregon to MAYBE buy an Apple laptop tomorrow depending on if they even fucking have them and of course Coronavirus is just the flu...,Hellachans,0
40,2020-02-23 02:37:04+00:00,The fact that Trump is still more worried about Ebola than coronavirus AND his admin ignored the CDC and flew infected people on a plane with non infected is all you need to know...,sspencer_smb,0
41,2020-02-23 01:36:55+00:00,Es como un pto sin el paz y salvo conducto de sida ni coronavirus.. mejor dicho un tóxico.. ,jaimega38904846,0
